LAT,LON,YEAR,MO,DY,TEMPERATURE,RADIATION
11.25,76.25,2020,4,8,27.43,5.51
11.25,76.75,2020,4,8,27.47,5.51
11.25,77.25,2020,4,8,29.28,5.61
11.75,74.25,2020,4,8,29.41,6.15
11.75,74.75,2020,4,8,29.52,6.15
11.75,75.25,2020,4,8,29.2,6.54
11.75,75.75,2020,4,8,28.32,6.54
11.75,76.25,2020,4,8,27.1,5.51
11.75,76.75,2020,4,8,27.21,5.51
11.75,77.25,2020,4,8,28.49,5.61
12.25,74.25,2020,4,8,29.44,6.58
12.25,74.75,2020,4,8,29.63,6.58
12.25,75.25,2020,4,8,29.07,6.06
12.25,75.75,2020,4,8,27.94,6.06
12.25,76.25,2020,4,8,27.4,5.62
12.25,76.75,2020,4,8,27.83,5.62
12.25,77.25,2020,4,8,28.13,6.04
12.75,74.25,2020,4,8,29.52,6.58
12.75,74.75,2020,4,8,29.81,6.58
12.75,75.25,2020,4,8,29.14,6.06
12.75,75.75,2020,4,8,27.78,6.06
12.75,76.25,2020,4,8,27.25,5.62
12.75,76.75,2020,4,8,27.89,5.62
12.75,77.25,2020,4,8,27.9,6.04
8.25,74.25,2020,4,9,29.31,6.76
8.25,74.75,2020,4,9,29.32,6.76
8.25,75.25,2020,4,9,29.33,6.77
8.25,75.75,2020,4,9,29.3,6.77
8.25,76.25,2020,4,9,29.23,6.86
8.25,76.75,2020,4,9,29.34,6.86
8.25,77.25,2020,4,9,29.69,6.12
8.75,74.25,2020,4,9,29.4,6.76
8.75,74.75,2020,4,9,29.43,6.76
8.75,75.25,2020,4,9,29.43,6.77
8.75,75.75,2020,4,9,29.41,6.77
8.75,76.25,2020,4,9,29.47,6.86
8.75,76.75,2020,4,9,29.36,6.86
8.75,77.25,2020,4,9,29.63,6.12
9.25,74.25,2020,4,9,29.47,6.77
9.25,74.75,2020,4,9,29.5,6.77
9.25,75.25,2020,4,9,29.51,6.53
9.25,75.75,2020,4,9,29.55,6.53
9.25,76.25,2020,4,9,29.8,6.71
9.25,76.75,2020,4,9,28.66,6.71
9.25,77.25,2020,4,9,28.83,5.7
9.75,74.25,2020,4,9,29.55,6.77
9.75,74.75,2020,4,9,29.57,6.77
9.75,75.25,2020,4,9,29.57,6.53
9.75,75.75,2020,4,9,29.62,6.53
9.75,76.25,2020,4,9,29.85,6.71
9.75,76.75,2020,4,9,27.51,6.71
9.75,77.25,2020,4,9,27.47,5.7
10.25,74.25,2020,4,9,29.61,6.62
10.25,74.75,2020,4,9,29.61,6.62
10.25,75.25,2020,4,9,29.63,6.62
10.25,75.75,2020,4,9,29.73,6.62
10.25,76.25,2020,4,9,29.96,6.1
10.25,76.75,2020,4,9,27.7,6.1
10.25,77.25,2020,4,9,27.81,5.89
10.75,74.25,2020,4,9,29.66,6.62
10.75,74.75,2020,4,9,29.65,6.62
10.75,75.25,2020,4,9,29.69,6.62
10.75,75.75,2020,4,9,29.72,6.62
10.75,76.25,2020,4,9,29.43,6.1
10.75,76.75,2020,4,9,28.59,6.1
10.75,77.25,2020,4,9,29.44,5.89
11.25,74.25,2020,4,9,29.72,6.85
11.25,74.75,2020,4,9,29.72,6.85
11.25,75.25,2020,4,9,29.65,6.99
11.25,75.75,2020,4,9,29.21,6.99
11.25,76.25,2020,4,9,27.82,6.03
11.25,76.75,2020,4,9,27.77,6.03
11.25,77.25,2020,4,9,29.23,6.22
11.75,74.25,2020,4,9,29.78,6.85
11.75,74.75,2020,4,9,29.88,6.85
11.75,75.25,2020,4,9,29.49,6.99
11.75,75.75,2020,4,9,28.48,6.99
11.75,76.25,2020,4,9,27.05,6.03
11.75,76.75,2020,4,9,27.15,6.03
11.75,77.25,2020,4,9,27.99,6.22
12.25,74.25,2020,4,9,29.87,7.15
12.25,74.75,2020,4,9,30.18,7.15
12.25,75.25,2020,4,9,29.49,7.22
12.25,75.75,2020,4,9,27.98,7.22
12.25,76.25,2020,4,9,27.09,6.49
12.25,76.75,2020,4,9,27.65,6.49
12.25,77.25,2020,4,9,27.66,6.32
12.75,74.25,2020,4,9,30.03,7.15
12.75,74.75,2020,4,9,30.57,7.15
12.75,75.25,2020,4,9,29.76,7.22
12.75,75.75,2020,4,9,27.87,7.22
12.75,76.25,2020,4,9,26.97,6.49
12.75,76.75,2020,4,9,27.65,6.49
12.75,77.25,2020,4,9,27.39,6.32
8.25,74.25,2020,4,10,29.56,7
8.25,74.75,2020,4,10,29.57,7
8.25,75.25,2020,4,10,29.56,7.03
8.25,75.75,2020,4,10,29.52,7.03
8.25,76.25,2020,4,10,29.48,6.97
8.25,76.75,2020,4,10,29.83,6.97
8.25,77.25,2020,4,10,29.73,6.65
8.75,74.25,2020,4,10,29.73,7
8.75,74.75,2020,4,10,29.69,7
8.75,75.25,2020,4,10,29.65,7.03
8.75,75.75,2020,4,10,29.7,7.03
8.75,76.25,2020,4,10,29.94,6.97
8.75,76.75,2020,4,10,29.88,6.97
8.75,77.25,2020,4,10,29.56,6.65
9.25,74.25,2020,4,10,29.83,6.96
9.25,74.75,2020,4,10,29.72,6.96
9.25,75.25,2020,4,10,29.68,6.9
9.25,75.75,2020,4,10,29.89,6.9
9.25,76.25,2020,4,10,30.64,7.14
9.25,76.75,2020,4,10,29.14,7.14
9.25,77.25,2020,4,10,28.68,6.51
9.75,74.25,2020,4,10,29.77,6.96
9.75,74.75,2020,4,10,29.62,6.96
9.75,75.25,2020,4,10,29.58,6.9
9.75,75.75,2020,4,10,29.88,6.9
9.75,76.25,2020,4,10,30.87,7.14
9.75,76.75,2020,4,10,28.04,7.14
9.75,77.25,2020,4,10,27.34,6.51
10.25,74.25,2020,4,10,29.62,7
10.25,74.75,2020,4,10,29.43,7
10.25,75.25,2020,4,10,29.46,6.99
10.25,75.75,2020,4,10,29.88,6.99
10.25,76.25,2020,4,10,30.86,6.57
10.25,76.75,2020,4,10,28.2,6.57
10.25,77.25,2020,4,10,27.63,6.26
10.75,74.25,2020,4,10,29.46,7
10.75,74.75,2020,4,10,29.25,7
10.75,75.25,2020,4,10,29.43,6.99
10.75,75.75,2020,4,10,29.89,6.99
10.75,76.25,2020,4,10,30.1,6.57
10.75,76.75,2020,4,10,28.94,6.57
10.75,77.25,2020,4,10,29.16,6.26
11.25,74.25,2020,4,10,29.31,6.83
11.25,74.75,2020,4,10,29.13,6.83
11.25,75.25,2020,4,10,29.3,6.95
11.25,75.75,2020,4,10,29.39,6.95
11.25,76.25,2020,4,10,28.3,6.33
11.25,76.75,2020,4,10,27.8,6.33
11.25,77.25,2020,4,10,28.85,5.15
11.75,74.25,2020,4,10,29.21,6.83
11.75,74.75,2020,4,10,29.09,6.83
11.75,75.25,2020,4,10,28.92,6.95
11.75,75.75,2020,4,10,28.39,6.95
11.75,76.25,2020,4,10,27.19,6.33
11.75,76.75,2020,4,10,26.78,6.33
11.75,77.25,2020,4,10,27.62,5.15
12.25,74.25,2020,4,10,29.29,6.97
12.25,74.75,2020,4,10,29.32,6.97
12.25,75.25,2020,4,10,28.73,6.97
12.25,75.75,2020,4,10,27.57,6.97
12.25,76.25,2020,4,10,26.81,6.5
12.25,76.75,2020,4,10,26.96,6.5
12.25,77.25,2020,4,10,27.25,5.92
12.75,74.25,2020,4,10,29.61,6.97
12.75,74.75,2020,4,10,29.78,6.97
12.75,75.25,2020,4,10,28.99,6.97
12.75,75.75,2020,4,10,27.41,6.97
12.75,76.25,2020,4,10,26.55,6.5
12.75,76.75,2020,4,10,27.04,6.5
12.75,77.25,2020,4,10,27.12,5.92
8.25,74.25,2020,4,11,29.32,7.03
8.25,74.75,2020,4,11,29.28,7.03
8.25,75.25,2020,4,11,29.28,7.01
8.25,75.75,2020,4,11,29.31,7.01
8.25,76.25,2020,4,11,29.37,7.04
8.25,76.75,2020,4,11,29.71,7.04
8.25,77.25,2020,4,11,29.36,6.35
8.75,74.25,2020,4,11,29.46,7.03
8.75,74.75,2020,4,11,29.35,7.03
8.75,75.25,2020,4,11,29.33,7.01
8.75,75.75,2020,4,11,29.47,7.01
8.75,76.25,2020,4,11,29.87,7.04
8.75,76.75,2020,4,11,29.73,7.04
8.75,77.25,2020,4,11,29.05,6.35
9.25,74.25,2020,4,11,29.47,6.73
9.25,74.75,2020,4,11,29.35,6.73
9.25,75.25,2020,4,11,29.37,7.15
9.25,75.75,2020,4,11,29.69,7.15
9.25,76.25,2020,4,11,30.54,7.27
9.25,76.75,2020,4,11,29.19,7.27
9.25,77.25,2020,4,11,28.56,6.54
9.75,74.25,2020,4,11,29.4,6.73
9.75,74.75,2020,4,11,29.32,6.73
9.75,75.25,2020,4,11,29.4,7.15
9.75,75.75,2020,4,11,29.86,7.15
9.75,76.25,2020,4,11,30.94,7.27
9.75,76.75,2020,4,11,28.32,7.27
9.75,77.25,2020,4,11,27.46,6.54
10.25,74.25,2020,4,11,29.36,6.87
10.25,74.75,2020,4,11,29.27,6.87
10.25,75.25,2020,4,11,29.43,6.97
10.25,75.75,2020,4,11,30,6.97
10.25,76.25,2020,4,11,31.14,6.73
10.25,76.75,2020,4,11,28.53,6.73
10.25,77.25,2020,4,11,27.83,6.96
10.75,74.25,2020,4,11,29.38,6.87
10.75,74.75,2020,4,11,29.31,6.87
10.75,75.25,2020,4,11,29.58,6.97
10.75,75.75,2020,4,11,30.09,6.97
10.75,76.25,2020,4,11,30.42,6.73
10.75,76.75,2020,4,11,29.17,6.73
10.75,77.25,2020,4,11,29.4,6.96
11.25,74.25,2020,4,11,29.45,6.9
11.25,74.75,2020,4,11,29.48,6.9
11.25,75.25,2020,4,11,29.74,7.14
11.25,75.75,2020,4,11,29.8,7.14
11.25,76.25,2020,4,11,28.62,6.83
11.25,76.75,2020,4,11,27.95,6.83
11.25,77.25,2020,4,11,29.13,6.89
11.75,74.25,2020,4,11,29.55,6.9
11.75,74.75,2020,4,11,29.71,6.9
11.75,75.25,2020,4,11,29.66,7.14
11.75,75.75,2020,4,11,29.07,7.14
11.75,76.25,2020,4,11,27.59,6.83
11.75,76.75,2020,4,11,26.91,6.83
11.75,77.25,2020,4,11,27.79,6.89
12.25,74.25,2020,4,11,29.68,7.1
12.25,74.75,2020,4,11,29.96,7.1
12.25,75.25,2020,4,11,29.5,7.05
12.25,75.75,2020,4,11,28.26,7.05
12.25,76.25,2020,4,11,27.13,7.03
12.25,76.75,2020,4,11,26.96,7.03
12.25,77.25,2020,4,11,27.2,6.99
12.75,74.25,2020,4,11,29.83,7.1
12.75,74.75,2020,4,11,30.14,7.1
12.75,75.25,2020,4,11,29.39,7.05
12.75,75.75,2020,4,11,27.73,7.05
12.75,76.25,2020,4,11,26.62,7.03
12.75,76.75,2020,4,11,26.81,7.03
12.75,77.25,2020,4,11,26.86,6.99
8.25,74.25,2020,4,12,29.2,6.86
8.25,74.75,2020,4,12,29.21,6.86
8.25,75.25,2020,4,12,29.31,6.81
8.25,75.75,2020,4,12,29.5,6.81
8.25,76.25,2020,4,12,29.78,7.16
8.25,76.75,2020,4,12,30.34,7.16
8.25,77.25,2020,4,12,30.1,6.44
8.75,74.25,2020,4,12,29.25,6.86
8.75,74.75,2020,4,12,29.23,6.86
8.75,75.25,2020,4,12,29.36,6.81
8.75,75.75,2020,4,12,29.67,6.81
8.75,76.25,2020,4,12,30.17,7.16
8.75,76.75,2020,4,12,30.53,7.16
8.75,77.25,2020,4,12,30.07,6.44
9.25,74.25,2020,4,12,29.45,6.86
9.25,74.75,2020,4,12,29.32,6.86
9.25,75.25,2020,4,12,29.36,6.69
9.25,75.75,2020,4,12,29.71,6.69
9.25,76.25,2020,4,12,30.54,7.02
9.25,76.75,2020,4,12,29.83,7.02
9.25,77.25,2020,4,12,29.53,6.9
9.75,74.25,2020,4,12,29.67,6.86
9.75,74.75,2020,4,12,29.51,6.86
9.75,75.25,2020,4,12,29.47,6.69
9.75,75.75,2020,4,12,29.77,6.69
9.75,76.25,2020,4,12,30.65,7.02
9.75,76.75,2020,4,12,28.59,7.02
9.75,77.25,2020,4,12,28.19,6.9
10.25,74.25,2020,4,12,29.7,6.78
10.25,74.75,2020,4,12,29.59,6.78
10.25,75.25,2020,4,12,29.59,6.72
10.25,75.75,2020,4,12,29.92,6.72
10.25,76.25,2020,4,12,30.78,6.99
10.25,76.75,2020,4,12,28.55,6.99
10.25,77.25,2020,4,12,28.21,7.19
10.75,74.25,2020,4,12,29.63,6.78
10.75,74.75,2020,4,12,29.57,6.78
10.75,75.25,2020,4,12,29.76,6.72
10.75,75.75,2020,4,12,30.09,6.72
10.75,76.25,2020,4,12,30.15,6.99
10.75,76.75,2020,4,12,29.06,6.99
10.75,77.25,2020,4,12,29.52,7.19
11.25,74.25,2020,4,12,29.59,6.7
11.25,74.75,2020,4,12,29.65,6.7
11.25,75.25,2020,4,12,29.9,6.92
11.25,75.75,2020,4,12,29.86,6.92
11.25,76.25,2020,4,12,28.43,6.79
11.25,76.75,2020,4,12,27.89,6.79
11.25,77.25,2020,4,12,29.21,7.26
11.75,74.25,2020,4,12,29.63,6.7
11.75,74.75,2020,4,12,29.81,6.7
11.75,75.25,2020,4,12,29.78,6.92
11.75,75.75,2020,4,12,29.14,6.92
11.75,76.25,2020,4,12,27.47,6.79
11.75,76.75,2020,4,12,26.94,6.79
11.75,77.25,2020,4,12,27.96,7.26
12.25,74.25,2020,4,12,29.71,6.72
12.25,74.75,2020,4,12,30.01,6.72
12.25,75.25,2020,4,12,29.55,6.47
12.25,75.75,2020,4,12,28.27,6.47
12.25,76.25,2020,4,12,27.03,7.01
12.25,76.75,2020,4,12,27.03,7.01
12.25,77.25,2020,4,12,27.51,7.22
12.75,74.25,2020,4,12,29.85,6.72
12.75,74.75,2020,4,12,30.2,6.72
12.75,75.25,2020,4,12,29.5,6.47
12.75,75.75,2020,4,12,27.83,6.47
12.75,76.25,2020,4,12,26.57,7.01
12.75,76.75,2020,4,12,26.91,7.01
12.75,77.25,2020,4,12,27.29,7.22
8.25,74.25,2020,4,13,29.24,7.12
8.25,74.75,2020,4,13,29.15,7.12
8.25,75.25,2020,4,13,29.06,6.99
8.25,75.75,2020,4,13,29.03,6.99
8.25,76.25,2020,4,13,29.17,7.04
8.25,76.75,2020,4,13,30.05,7.04
8.25,77.25,2020,4,13,29.98,6.57
8.75,74.25,2020,4,13,29.33,7.12
8.75,74.75,2020,4,13,29.26,7.12
8.75,75.25,2020,4,13,29.16,6.99
8.75,75.75,2020,4,13,29.16,6.99
8.75,76.25,2020,4,13,29.47,7.04
8.75,76.75,2020,4,13,30.44,7.04
8.75,77.25,2020,4,13,30.27,6.57
9.25,74.25,2020,4,13,29.41,6.52
9.25,74.75,2020,4,13,29.32,6.52
9.25,75.25,2020,4,13,29.22,6.64
9.25,75.75,2020,4,13,29.31,6.64
9.25,76.25,2020,4,13,29.98,6.97
9.25,76.75,2020,4,13,29.83,6.97
9.25,77.25,2020,4,13,29.81,6.9
9.75,74.25,2020,4,13,29.47,6.52
9.75,74.75,2020,4,13,29.41,6.52
9.75,75.25,2020,4,13,29.36,6.64
9.75,75.75,2020,4,13,29.54,6.64
9.75,76.25,2020,4,13,30.41,6.97
9.75,76.75,2020,4,13,28.72,6.97
9.75,77.25,2020,4,13,28.51,6.9
10.25,74.25,2020,4,13,29.48,6.82
10.25,74.75,2020,4,13,29.46,6.82
10.25,75.25,2020,4,13,29.53,6.78
10.25,75.75,2020,4,13,29.87,6.78
10.25,76.25,2020,4,13,30.82,6.94
10.25,76.75,2020,4,13,28.82,6.94
10.25,77.25,2020,4,13,28.54,7.26
10.75,74.25,2020,4,13,29.51,6.82
10.75,74.75,2020,4,13,29.5,6.82
10.75,75.25,2020,4,13,29.75,6.78
10.75,75.75,2020,4,13,30.15,6.78
10.75,76.25,2020,4,13,30.33,6.94
10.75,76.75,2020,4,13,29.45,6.94
10.75,77.25,2020,4,13,29.93,7.26
11.25,74.25,2020,4,13,29.52,6.73
11.25,74.75,2020,4,13,29.59,6.73
11.25,75.25,2020,4,13,29.93,7.11
11.25,75.75,2020,4,13,30.06,7.11
11.25,76.25,2020,4,13,28.8,7.3
11.25,76.75,2020,4,13,28.41,7.3
11.25,77.25,2020,4,13,29.8,7.46
11.75,74.25,2020,4,13,29.56,6.73
11.75,74.75,2020,4,13,29.79,6.73
11.75,75.25,2020,4,13,29.93,7.11
11.75,75.75,2020,4,13,29.56,7.11
11.75,76.25,2020,4,13,28.1,7.3
11.75,76.75,2020,4,13,27.62,7.3
11.75,77.25,2020,4,13,28.7,7.46
12.25,74.25,2020,4,13,29.7,6.87
12.25,74.75,2020,4,13,30.16,6.87
12.25,75.25,2020,4,13,29.94,7.27
12.25,75.75,2020,4,13,28.9,7.27
12.25,76.25,2020,4,13,27.78,7.49
12.25,76.75,2020,4,13,27.82,7.49
12.25,77.25,2020,4,13,28.3,7.45
12.75,74.25,2020,4,13,29.94,6.87
12.75,74.75,2020,4,13,30.55,6.87
12.75,75.25,2020,4,13,30.11,7.27
12.75,75.75,2020,4,13,28.57,7.27
12.75,76.25,2020,4,13,27.28,7.49
12.75,76.75,2020,4,13,27.69,7.49
12.75,77.25,2020,4,13,28,7.45
8.25,74.25,2020,4,14,29.43,6.61
8.25,74.75,2020,4,14,29.41,6.61
8.25,75.25,2020,4,14,29.4,6.56
8.25,75.75,2020,4,14,29.44,6.56
8.25,76.25,2020,4,14,29.58,6.79
8.25,76.75,2020,4,14,30.26,6.79
8.25,77.25,2020,4,14,30.15,6.16
8.75,74.25,2020,4,14,29.4,6.61
8.75,74.75,2020,4,14,29.41,6.61
8.75,75.25,2020,4,14,29.42,6.56
8.75,75.75,2020,4,14,29.5,6.56
8.75,76.25,2020,4,14,29.81,6.79
8.75,76.75,2020,4,14,30.63,6.79
8.75,77.25,2020,4,14,30.45,6.16
9.25,74.25,2020,4,14,29.43,6.59
9.25,74.75,2020,4,14,29.42,6.59
9.25,75.25,2020,4,14,29.4,6.45
9.25,75.75,2020,4,14,29.57,6.45
9.25,76.25,2020,4,14,30.26,6.97
9.25,76.75,2020,4,14,30.09,6.97
9.25,77.25,2020,4,14,30.07,6.8
9.75,74.25,2020,4,14,29.59,6.59
9.75,74.75,2020,4,14,29.53,6.59
9.75,75.25,2020,4,14,29.5,6.45
9.75,75.75,2020,4,14,29.74,6.45
9.75,76.25,2020,4,14,30.73,6.97
9.75,76.75,2020,4,14,29.12,6.97
9.75,77.25,2020,4,14,28.93,6.8
10.25,74.25,2020,4,14,29.75,6.62
10.25,74.75,2020,4,14,29.69,6.62
10.25,75.25,2020,4,14,29.73,6.84
10.25,75.75,2020,4,14,30.14,6.84
10.25,76.25,2020,4,14,31.35,6.74
10.25,76.75,2020,4,14,29.42,6.74
10.25,77.25,2020,4,14,29.15,7.22
10.75,74.25,2020,4,14,29.81,6.62
10.75,74.75,2020,4,14,29.79,6.62
10.75,75.25,2020,4,14,30.03,6.84
10.75,75.75,2020,4,14,30.53,6.84
10.75,76.25,2020,4,14,31.1,6.74
10.75,76.75,2020,4,14,30.18,6.74
10.75,77.25,2020,4,14,30.52,7.22
11.25,74.25,2020,4,14,29.86,6.64
11.25,74.75,2020,4,14,29.95,6.64
11.25,75.25,2020,4,14,30.33,7.09
11.25,75.75,2020,4,14,30.56,7.09
11.25,76.25,2020,4,14,29.6,7.28
11.25,76.75,2020,4,14,29.06,7.28
11.25,77.25,2020,4,14,30.26,7.46
11.75,74.25,2020,4,14,29.93,6.64
11.75,74.75,2020,4,14,30.2,6.64
11.75,75.25,2020,4,14,30.4,7.09
11.75,75.75,2020,4,14,30.1,7.09
11.75,76.25,2020,4,14,28.74,7.28
11.75,76.75,2020,4,14,28.1,7.28
11.75,77.25,2020,4,14,29.03,7.46
12.25,74.25,2020,4,14,30.03,6.95
12.25,74.75,2020,4,14,30.56,6.95
12.25,75.25,2020,4,14,30.39,7.31
12.25,75.75,2020,4,14,29.35,7.31
12.25,76.25,2020,4,14,28.19,7.56
12.25,76.75,2020,4,14,28.14,7.56
12.25,77.25,2020,4,14,28.4,7.62
12.75,74.25,2020,4,14,30.19,6.95
12.75,74.75,2020,4,14,30.9,6.95
12.75,75.25,2020,4,14,30.46,7.31
12.75,75.75,2020,4,14,28.82,7.31
12.75,76.25,2020,4,14,27.42,7.56
12.75,76.75,2020,4,14,27.77,7.56
12.75,77.25,2020,4,14,27.89,7.62
8.25,74.25,2020,4,15,29.41,6.92
8.25,74.75,2020,4,15,29.38,6.92
8.25,75.25,2020,4,15,29.32,6.75
8.25,75.75,2020,4,15,29.27,6.75
8.25,76.25,2020,4,15,29.33,7.12
8.25,76.75,2020,4,15,29.99,7.12
8.25,77.25,2020,4,15,30.02,6.33
8.75,74.25,2020,4,15,29.36,6.92
8.75,74.75,2020,4,15,29.33,6.92
8.75,75.25,2020,4,15,29.29,6.75
8.75,75.75,2020,4,15,29.31,6.75
8.75,76.25,2020,4,15,29.63,7.12
8.75,76.75,2020,4,15,30.35,7.12
8.75,77.25,2020,4,15,30.35,6.33
9.25,74.25,2020,4,15,29.27,7.12
9.25,74.75,2020,4,15,29.24,7.12
9.25,75.25,2020,4,15,29.22,7.05
9.25,75.75,2020,4,15,29.38,7.05
9.25,76.25,2020,4,15,30.15,7.04
9.25,76.75,2020,4,15,29.82,7.04
9.25,77.25,2020,4,15,29.91,6.47
9.75,74.25,2020,4,15,29.31,7.12
9.75,74.75,2020,4,15,29.24,7.12
9.75,75.25,2020,4,15,29.23,7.05
9.75,75.75,2020,4,15,29.5,7.05
9.75,76.25,2020,4,15,30.56,7.04
9.75,76.75,2020,4,15,28.93,7.04
9.75,77.25,2020,4,15,28.81,6.47
10.25,74.25,2020,4,15,29.45,7
10.25,74.75,2020,4,15,29.37,7
10.25,75.25,2020,4,15,29.4,6.97
10.25,75.75,2020,4,15,29.82,6.97
10.25,76.25,2020,4,15,31.08,6.42
10.25,76.75,2020,4,15,29.44,6.42
10.25,77.25,2020,4,15,29.29,6.93
10.75,74.25,2020,4,15,29.5,7
10.75,74.75,2020,4,15,29.45,7
10.75,75.25,2020,4,15,29.65,6.97
10.75,75.75,2020,4,15,30.14,6.97
10.75,76.25,2020,4,15,30.88,6.42
10.75,76.75,2020,4,15,30.37,6.42
10.75,77.25,2020,4,15,30.8,6.93
11.25,74.25,2020,4,15,29.51,6.83
11.25,74.75,2020,4,15,29.56,6.83
11.25,75.25,2020,4,15,29.85,7.11
11.25,75.75,2020,4,15,30.07,7.11
11.25,76.25,2020,4,15,29.46,7.3
11.25,76.75,2020,4,15,29.29,7.3
11.25,77.25,2020,4,15,30.51,7.53
11.75,74.25,2020,4,15,29.56,6.83
11.75,74.75,2020,4,15,29.78,6.83
11.75,75.25,2020,4,15,29.93,7.11
11.75,75.75,2020,4,15,29.69,7.11
11.75,76.25,2020,4,15,28.69,7.3
11.75,76.75,2020,4,15,28.26,7.3
11.75,77.25,2020,4,15,29.12,7.53
12.25,74.25,2020,4,15,29.67,6.93
12.25,74.75,2020,4,15,30.13,6.93
12.25,75.25,2020,4,15,29.99,7.11
12.25,75.75,2020,4,15,29.13,7.11
12.25,76.25,2020,4,15,28.3,7.63
12.25,76.75,2020,4,15,28.21,7.63
12.25,77.25,2020,4,15,28.33,7.71
12.75,74.25,2020,4,15,29.82,6.93
12.75,74.75,2020,4,15,30.48,6.93
12.75,75.25,2020,4,15,30.1,7.11
12.75,75.75,2020,4,15,28.66,7.11
12.75,76.25,2020,4,15,27.57,7.63
12.75,76.75,2020,4,15,27.73,7.63
12.75,77.25,2020,4,15,27.69,7.71
8.25,74.25,2020,4,16,29.38,6.96
8.25,74.75,2020,4,16,29.29,6.96
8.25,75.25,2020,4,16,29.24,6.99
8.25,75.75,2020,4,16,29.17,6.99
8.25,76.25,2020,4,16,29.04,7.22
8.25,76.75,2020,4,16,29.63,7.22
8.25,77.25,2020,4,16,29.84,6.17
8.75,74.25,2020,4,16,29.45,6.96
8.75,74.75,2020,4,16,29.34,6.96
8.75,75.25,2020,4,16,29.24,6.99
8.75,75.75,2020,4,16,29.19,6.99
8.75,76.25,2020,4,16,29.3,7.22
8.75,76.75,2020,4,16,29.93,7.22
8.75,77.25,2020,4,16,30.41,6.17
9.25,74.25,2020,4,16,29.47,7.01
9.25,74.75,2020,4,16,29.34,7.01
9.25,75.25,2020,4,16,29.21,7
9.25,75.75,2020,4,16,29.25,7
9.25,76.25,2020,4,16,29.8,7.15
9.25,76.75,2020,4,16,29.42,7.15
9.25,77.25,2020,4,16,30.04,6.69
9.75,74.25,2020,4,16,29.48,7.01
9.75,74.75,2020,4,16,29.34,7.01
9.75,75.25,2020,4,16,29.2,7
9.75,75.75,2020,4,16,29.32,7
9.75,76.25,2020,4,16,30.14,7.15
9.75,76.75,2020,4,16,28.59,7.15
9.75,77.25,2020,4,16,28.92,6.69
10.25,74.25,2020,4,16,29.43,6.78
10.25,74.75,2020,4,16,29.28,6.78
10.25,75.25,2020,4,16,29.23,6.72
10.25,75.75,2020,4,16,29.49,6.72
10.25,76.25,2020,4,16,30.44,6.33
10.25,76.75,2020,4,16,29.05,6.33
10.25,77.25,2020,4,16,29.36,6.55
10.75,74.25,2020,4,16,29.36,6.78
10.75,74.75,2020,4,16,29.23,6.78
10.75,75.25,2020,4,16,29.31,6.72
10.75,75.75,2020,4,16,29.66,6.72
10.75,76.25,2020,4,16,30.19,6.33
10.75,76.75,2020,4,16,30.14,6.33
10.75,77.25,2020,4,16,30.94,6.55
11.25,74.25,2020,4,16,29.36,6.44
11.25,74.75,2020,4,16,29.31,6.44
11.25,75.25,2020,4,16,29.41,6.71
11.25,75.75,2020,4,16,29.49,6.71
11.25,76.25,2020,4,16,29.12,6.83
11.25,76.75,2020,4,16,29.57,6.83
11.25,77.25,2020,4,16,30.85,7.19
11.75,74.25,2020,4,16,29.41,6.44
11.75,74.75,2020,4,16,29.48,6.44
11.75,75.25,2020,4,16,29.38,6.71
11.75,75.75,2020,4,16,29.07,6.71
11.75,76.25,2020,4,16,28.78,6.83
11.75,76.75,2020,4,16,29.04,6.83
11.75,77.25,2020,4,16,29.71,7.19
12.25,74.25,2020,4,16,29.46,6.58
12.25,74.75,2020,4,16,29.65,6.58
12.25,75.25,2020,4,16,29.34,6.37
12.25,75.75,2020,4,16,28.72,6.37
12.25,76.25,2020,4,16,28.92,7.14
12.25,76.75,2020,4,16,29.4,7.14
12.25,77.25,2020,4,16,29.27,7.39
12.75,74.25,2020,4,16,29.52,6.58
12.75,74.75,2020,4,16,29.82,6.58
12.75,75.25,2020,4,16,29.43,6.37
12.75,75.75,2020,4,16,28.59,6.37
12.75,76.25,2020,4,16,28.7,7.14
12.75,76.75,2020,4,16,29.23,7.14
12.75,77.25,2020,4,16,28.94,7.39
8.25,74.25,2020,4,17,29.81,6.72
8.25,74.75,2020,4,17,29.77,6.72
8.25,75.25,2020,4,17,29.7,6.49
8.25,75.75,2020,4,17,29.57,6.49
8.25,76.25,2020,4,17,29.33,6.94
8.25,76.75,2020,4,17,29.59,6.94
8.25,77.25,2020,4,17,29.81,6.49
8.75,74.25,2020,4,17,29.81,6.72
8.75,74.75,2020,4,17,29.74,6.72
8.75,75.25,2020,4,17,29.69,6.49
8.75,75.75,2020,4,17,29.63,6.49
8.75,76.25,2020,4,17,29.54,6.94
8.75,76.75,2020,4,17,29.65,6.94
8.75,77.25,2020,4,17,30.26,6.49
9.25,74.25,2020,4,17,29.74,6.63
9.25,74.75,2020,4,17,29.68,6.63
9.25,75.25,2020,4,17,29.63,6.54
9.25,75.75,2020,4,17,29.7,6.54
9.25,76.25,2020,4,17,30.03,6.69
9.25,76.75,2020,4,17,29.4,6.69
9.25,77.25,2020,4,17,30.25,6.44
9.75,74.25,2020,4,17,29.73,6.63
9.75,74.75,2020,4,17,29.69,6.63
9.75,75.25,2020,4,17,29.65,6.54
